1
1
1
2
4
2
1
8
8
2
3
5
4
3
1
11
2
13
6
2
4
10
11
3
3
4
9
3
6
27
1
2
4
17
7
5
21
5
2
4
4
9
6
4
13
15
6
23
3
7
11
2
4
1
2
3
12
25
17
6
5
4
20
7
2
4
38
9
14
8
4
8
8
6
10
11
18
25
25
20
24
11
37
12
9
11
31
12
9
11
24
19
19
26
15
16
24
30
9
14
34
32
19
34
13
10
25
15
20
22
30
11
45
14
53
87
24
15
13
6
13
29
63
12
15
30
27
61
15
19
17
16
42
39
107
27
41
80
15
39
39
24
16
51
33
26
17
15
130
12
83
17
54
70
42
28
46
17
19
17
18
25
19
28
27
28
11
28
16
38
22
18
106
60
35
2
50
51
30
17
36
20
19
11
2
18
21
27
31
29
60
141
50
23
162
8
22
7
15
19
22
21
20
26
12
25
13
18
24
18
22
55
114
65
22
50
27
46
33
84
10
98
68
139
98
103
105
36
180
90
7
114
30
31
62
22
100
59
38
58
72
142
34
34
89
22
40
57
32
25
33
175
30
67
27
29
28
109
34
93
114
88
30
62
26
31
31
34
71
38
203
30
39
35
104
37
138
114
103
20
169
83
89
39
28
42
28
37
129
49
97
22
37
39
57
54
28
22
10
90
37
30
62
38
49
62
48
173
19
28
52
24
32
78
35
66
21
36
28
7
43
133
47
34
90
54
27
116
85
38
33
22
23
17
38
129
204
44
234
78
5
31
68
71
28
25
29
68
114
75
67
74
35
58
43
115
29
76
38
152
83
26
39
42
104
35
95
29
85
2
38
38
12
73
131
89
30
44
38
34
28
33
48
24
37
8
147
34
30
77
31
109
116
38
67
39
52
32
89
29
44
15
107
63
61
77
45
90
24
84
67
34
69
82
36
97
46
28
133
38
18
28
43
38
43
28
150
38
35
52
119
25
28
32
50
37
93
106
41
38
78
59
43
45
127
105
29
174
23
64
74
28
160
38
70
190
138
36
38
28
49
73
99
74
69
94
39
45
45
29
49
116
141
181
66
46
25
44
37
143
41
30
45
28
169
132
45
59
18
30
25
55
17
70
156
86
71
40
61
53
27
23
42
85
57
43
38
57
74
89
34
39
84
37
89
18
80
89
38
42
82
38
118
103
70
126
86
71
120
20
46
79
68
46
82
106
176
18
51
48
89
48
41
56
42
38
52
45
48
42
39
67
27
182
72
115
36
43
35
90
89
97
59
36
100
48
83
18
47
36
84
25
38
163
49
49
177
63
48
18
92
52
207
47
46
45
52
86
47
65
30
9
36
33
36
70
1
29
25
49
45
28
45
171
107
5
35
13
85
28
45
47
47
78
41
61
74
47
25
16
88
63
15
91
13
48
28
39
40
39
91
88
47
38
199
42
83
45
38
86
0
51
28
96
23
107
68
45
38
166
77
74
107
45
47
46
8
49
46
88
65
132
60
165
48
105
119
156
6
45
48
9
36
84
39
45
30
41
45
39
45
179
83
30
46
113
46
36
47
49
75
38
214
65
71
45
83
28
74
65
38
36
80
22
45
104
74
95
48
49
22
20
95
23
47
14
48
45
42
15
46
71
39
134
65
78
139
52
108
39
202
39
49
2
25
38
27
39
17
44
49
46
81
45
129
93
219
169
140
47
38
46
214
67
37
74
74
49
46
101
95
111
48
42
45
29
48
65
47
59
25
28
226
183
11
47
79
22
101
154
48
47
37
25
93
37
61
44
116
55
41
135
124
88
118
38
7
87
24
41
76
65
38
45
45
108
13
38
88
47
48
96
118
29
48
151
27
38
124
96
49
30
87
126
133
182
40
48
46
46
30
164
46
49
46
46
91
295
7
244
78
46
175
38
90
45
87
96
28
101
248
155
96
70
31
42
125
23
87
42
120
230
44
217
87
47
38
7
63
36
180
201
48
49
86
128
45
15
180
126
95
123
96
23
57
98
47
6
220
41
103
46
38
19
290
39
85
1
26
91
38
6
37
48
40
48
25
85
48
182
88
2
72
45
44
46
45
54
15
49
143
187
83
20
40
114
32
62
208
40
28
39
63
40
76
196
42
95
77
133
122
90
84
138
228
97
181
79
227
51
28
1
50
46
38
51
70
59
144
46
170
129
153
13
50
47
45
37
137
87
47
48
217
83
48
180
41
99
2
45
30
117
97
62
49
79
133
153
145
0
83
96
46
48
48
68
90
53
107
22
127
160
92
46
25
52
46
49
46
135
46
3
37
33
49
45
46
140
41
37
47
26
6
48
46
180
43
178
48
39
52
48
45
69
90
144
198
25
85
48
46
276
45
42
47
49
41
43
187
73
17
59
90
48
45
87
47
49
79
40
98
91
46
40
49
5
53
90
93
53
132
45
47
48
58
70
9
77
134
61
47
62
125
143
49
84
92
70
49
150
76
6
41
84
193
46
23
36
48
78
47
211
45
59
144
39
136
38
42
96
73
230
129
49
83
116
32
49
139
139
143
40
16
214
66
53
49
98
49
41
34
99
96
62
52
101
47
154
100
97
139
133
51
39
91
45
45
45
50
102
47
115
38
89
48
75
12
10
10
10
175
34
99
46
27
12
218
24
48
25
244
46
174
88
62
48
45
48
80
214
93
45
149
45
133
68
27
47
75
52
137
2
37
106
83
96
49
84
50
52
131
38
47
41
95
112
10
174
36
48
50
47
47
46
31
130
11
48
48
17
84
32
116
47
48
45
150
45
342
95
133
29
45
43
37
101
136
89
91
24
266
136
47
53
46
41
40
96
45
50
144
81
67
97
53
39
261
46
34
48
88
53
132
31
25
89
159
