120,0.6,0.15,0.5,-0.425
120,0.5,0.184,0.5,-0.425
120,0.4,0.218,0.5,-0.425
120,0.3,0.252,0.5,-0.425
120,0.2,0.286,0.5,-0.425
120,0.1,0.32,0.5,-0.425
120,0.0,0.354,0.5,-0.425
120,0.075,0.388,-0.5,-0.425
120,0.175,0.422,-0.5,-0.425
120,0.275,0.456,-0.5,-0.425
120,0.375,0.49,-0.5,-0.425
120,0.475,0.524,-0.5,-0.425
120,0.575,0.558,-0.5,-0.425
120,0.675,0.592,-0.5,-0.425
120,0.775,0.626,-0.5,-0.425
120,0.875,0.66,-0.5,-0.425
120,0.975,0.694,-0.5,-0.425
120,0.9,0.728,0.5,-0.425
120,0.8,0.762,0.5,-0.425
120,0.7,0.796,0.5,-0.425
120,0.6,0.83,0.5,-0.425
120,0.5,0.806,0.5,0.425
120,0.4,0.772,0.5,0.425
120,0.3,0.738,0.5,0.425
120,0.2,0.704,0.5,0.425
120,0.1,0.67,0.5,0.425
120,0.0,0.636,0.5,0.425
120,0.075,0.602,-0.5,0.425
120,0.175,0.568,-0.5,0.425
120,0.275,0.534,-0.5,0.425
120,0.375,0.5,-0.5,0.425
120,0.475,0.466,-0.5,0.425
120,0.575,0.432,-0.5,0.425
120,0.675,0.398,-0.5,0.425
120,0.775,0.364,-0.5,0.425
120,0.875,0.33,-0.5,0.425
120,0.975,0.296,-0.5,0.425
120,0.9,0.262,0.5,0.425
120,0.8,0.228,0.5,0.425
120,0.7,0.194,0.5,0.425
120,0.6,0.16,0.5,0.425
