1
14
8
32
1
19
90
2
107
22
3
16
16
28
9
2
16
14
17
18
13
1
5
7
22
14
44
10
54
18
101
66
13
1
10
8
102
31
13
9
23
1
2
25
8
28
49
9
1
23
17
54
22
27
21
53
12
59
18
14
63
9
32
37
13
19
49
36
26
14
9
11
1
72
1
34
14
33
1
31
22
21
13
75
24
27
77
51
56
7
10
66
14
30
24
14
29
49
23
29
36
22
8
32
50
55
7
84
45
38
19
35
30
70
25
53
30
21
94
5
3
80
0
30
15
45
10
21
19
28
23
4
28
21
15
14
15
65
5
